sentence,sibling,target,year,mlm,cosine,valid
"The gastric hunger contractions are inhibited by fictitious feedings most frequently in the deeply hypnotized subjects, less frequently in the moderately hypnotized subjects, and not at all in the non-hypnotized subjects.",nervousness,mental_illness,1943.0,,0.9999999403953552,0
Limitations put upon particular functions during the nursing period are followed by inhibitions of those functions in maturity when the organism is under stress.,heaviness,mental_illness,1943.0,,0.9999998807907104,0
The tabulated results show clearly that the animals deprived of vision in infancy experienced great difficulty in responding to a visual stimulus under the strain of adult competition.,delusion,mental_illness,1943.0,,1.0,0
"Similarly, the animals deprived of hearing in the nursing period experienced considerable difficulty in responding to an auditory stimulus under the strain of competition.",dissociation,mental_illness,1943.0,,1.0000001192092896,0
"However, the rats whose vision was interfered with in infancy were able to respond easily in the auditory situation, and the animals whose hearing was originally disturbed showed no difficulty in responding to the visual stimulus.",state of mind,mental_illness,1943.0,,1.0,0
"By contrast, the change from the buzzer to the light as a conditioning signal produced no remarkable alteration in the responses of the control animals.",depression,mental_illness,1943.0,,1.0000001192092896,0
The rats that reacted well to the visual stimulus continued to do so in response to the auditory stimulus.,bipolar disorder,mental_illness,1943.0,,1.0000001192092896,0
Integrated capacity to cope with reality is maintained until a rat reaches a competitive impasse.,trauma,mental_illness,1943.0,,1.0,0
At this point mature responses disintegrate.,sorrow,mental_illness,1943.0,,1.0,0
The animal retreats to an immature previously conditioned response which formerly secured mastery over the environment.,elation,mental_illness,1943.0,,0.9999999403953552,0
In the process of withdrawal it loses adult functions which were undeveloped in the nursing period.,agitation,mental_illness,1943.0,,1.0000001192092896,0
An analogy can be drawn with human neurotic behavior in which adults lose highly developed skills in retreating to out-moded but previously serviceable forms of adaptation and are left with inadequately evolved and incoordinate resources.,agitation,mental_illness,1943.0,,1.0000001192092896,0
The experiment illustrates the dynamics of the selective inhibition of particular function.,contempt,mental_illness,1943.0,,1.0,0
"Pertinent factual data concerning a psychotic patient whose demise occurred in the midst of persistent and intense wishes to die, and in whom pre- and post-mortem studies of considerable completeness revealed no organic pathology considered adequate to explain his death, have been presented for their specific interest to the student of psychosomatic inter-relationships.",anxiety,mental_illness,1943.0,,1.0,0
The assumption of a cortical excitatory state satisfactorily explains the action of repeated doses of morphine.,elation,mental_illness,1943.0,,1.0,0
Morphine acts to depress the cortical excitation but this is not necessarily accompanied by a change in the level of alertness.,elation,mental_illness,1943.0,,1.0,0
Tolerance to the cortical depressing effect appears to be developed at quite different rates in different individuals.,anxiety,mental_illness,1943.0,,1.0,0
"The conception of a whole but unstable mentality with the potential responses of such a state is applied to the numerous manifestations of the aphasias, apraxia, agnosia and the frontal lobe syndrome, in place of the philosophy of defect now generally followed.",dissociation,mental_illness,1943.0,,1.0,0
"This conception is apparently found to account for all these manifestations, to do so more satisfactorily than the older approach and at the same time avoid the various discrepancies in localization at present unexplained.",state of mind,mental_illness,1943.0,,1.0000001192092896,0
The predominant role of the cortex in mental functioning is consequently denied.,morale,mental_illness,1943.0,,1.000000238418579,0
The integrated wholeness of the organism must be reemphasized.,hypnosis,mental_illness,1943.0,,1.0000001192092896,0
"We should not take a localizable, somatic, partial drive as paradigm for motivation theory.",trauma,mental_illness,1943.0,,1.0,0
"The study of motivation should stress ultimate rather than partial goals, ends rather than means to ends.",anxiety,mental_illness,1943.0,,1.0000001192092896,0
a) not only conscious but also unconscious motivations must be accounted for in a theory of motivation.,dolefulness,mental_illness,1943.0,,1.0000001192092896,0
"There are, customarily, different cultural paths to the same goal.",agitation,mental_illness,1943.0,,1.0,0
"Therefore, conscious, specific, local desires are not so useful for motivation theory as fundamental, unconscious goals.",hypnosis,mental_illness,1943.0,,1.0,0
"Motivated behavior, either preparatory or consummatory, must be understood to be a channel through which many needs may be expressed or satisfied.",hypnosis,mental_illness,1943.0,,1.0,0
Usually acts have more than one motivation.,fugue,mental_illness,1943.0,,1.0000001192092896,0
Practically all organismic states are to be understood as motivated.,irritation,mental_illness,1943.0,,1.0,0
"Man is a perpetually wanting animal; the appearance of a need rests on prior situations, on other prepotent needs; needs or desires must be arranged in hierarchies of prepotency.",agitation,mental_illness,1943.0,,1.0000001192092896,0
Lists of drives will get us no place for various reasons.,anxiety,mental_illness,1943.0,,1.0,0
